count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.21992777500054,86.64918594000119,None,49.2163244580006,,,,,,,,,,,,,,,,,,,,,,,,,,,,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.64940976700018,None,space,0.8426849429997674,92.64940976700018,None,92.64940976700018,None,92.64940976700018,None,50.08490987800178,50.51607899499868,93.52941481800008,None,93.52941481800008,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/011821_bk1_recall_fmri_wav/recall_audio-1642522316.521.wav,0.013205680199462222,None,space,0.3956101999974635,93.52941481800008,None,93.52941481800008,None,,,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.520477272999415,93.94903150900063,None,56.517118515999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
7,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.95000744600111,None,2,7.337958767002419,99.95000744600111,None,99.95000744600111,None,99.95000744600111,None,63.88434137800141,219.29576658400038,107.32962946000043,None,107.32962946000043,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/011821_bk1_recall_fmri_wav/recall_audio-1642522330.321.wav,0.012517600200226298,None,2,155.35732912599997,107.32962946000043,None,107.32962946000043,None,,,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
7,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.30068189500162,262.72749868900064,None,225.3000372230017,,,,,,,,,,,,,,,,,,,,,,,,,,,,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.7334778730001,None,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.2330288840021,None,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7444431440017,269.7444431440017,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.25035900900184,None,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.76144837000174,None,011821,1,2,0,3,0,1,0,42,2022_Jan_18_1110,recall_fmri,3.2.4,60.14052627831726,
