count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.28229900299993,461.3694230810006,None,398.29393461199925,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.38542884600065,None,6,0.5843081400007577,467.38542884600065,None,467.38542884600065,None,467.38542884600065,None,398.91216351799994,496.02851307999936,468.01842301800025,None,468.01842301800025,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/102121_bk2_recall_fmri_wav/recall_audio_2-1634843968.004.wav,0.01508837180062983,None,6,97.07745120799973,468.01842301800025,None,468.01842301800025,None,,,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.03339740699994,565.119471297,None,502.0596501199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.153445596,None,6,0.5194400829996084,571.153445596,None,571.153445596,None,571.153445596,None,502.6137356979998,609.0795282099998,571.7172080239998,None,571.7172080239998,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/102121_bk2_recall_fmri_wav/recall_audio_2-1634844072.709.wav,0.011466661800113798,None,6,106.42856506899989,571.7172080239998,None,571.7172080239998,None,,,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0840945709997,678.169661162,None,615.0795192079995,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.1700553300007,None,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.670045848,684.670045848,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.169576757,685.169576757,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6700330590002,685.6700330590002,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.1700264210003,686.1700264210003,102121,2,3,0,3,0,2,0,66,2021_Oct_21_1511,recall_fmri,3.2.4,60.10760499504684,
