count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.41302258499991,None,2,2.5124627899999723,99.41302258499991,None,99.41302258499991,None,99.41302258499991,None,43.25079591799977,241.58356883899978,101.96305391399983,None,101.96305391399983,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/041621_bk2_recall_fmri_wav/recall_audio_2-1618593049.948.wav,0.015760431000217068,None,2,198.2943620340002,101.96305391399983,None,101.96305391399983,None,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.58751285599965,300.28064571100003,None,247.58338334399969,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.58678416999965,306.2804537480001,306.2804537480001,253.58266133899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.280431614,None,2,0.5489149479999469,312.280431614,None,312.280431614,None,312.280431614,None,254.15107307599965,415.2454999409997,312.861398343,None,312.861398343,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/041621_bk2_recall_fmri_wav/recall_audio_2-1618593260.854.wav,0.010600111000258039,None,2,161.0640562399999,312.861398343,None,312.861398343,None,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.25038610699994,473.94186100000024,None,421.24527769899987,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.94240430499985,None,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.44721815799994,480.44721815799994,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.95913837900025,480.95913837900025,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.46343808200027,None,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.959199031,None,041621,3,2,0,2,0,2,0,64,2021_Apr_16_1309,recall_fmri,3.2.4,60.083971676537466,
