count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.90325597200001,None,2,2.6408786980000514,107.90325597200001,None,107.90325597200001,None,107.90325597200001,None,47.93340991599996,160.5487960879999,110.58624848399995,None,110.58624848399995,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/041621_bk1_recall_fmri_wav/recall_audio-1618591831.574.wav,0.012926135399993655,None,2,112.56775948800009,110.58624848399995,None,110.58624848399995,None,,,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.55307315599987,223.18668929699993,None,166.54947265499993,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.554231512,229.18589486199994,229.18589486199994,172.549121119,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
7,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.18678038100006,None,2,0.9733605170001738,235.18678038100006,None,235.18678038100006,None,235.18678038100006,None,173.55043218999992,349.29975515900003,236.20235992099992,None,236.20235992099992,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/041621_bk1_recall_fmri_wav/recall_audio-1618591957.192.wav,0.011593017399945893,None,2,175.7107943430001,236.20235992099992,None,236.20235992099992,None,,,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
7,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.304354925,411.9367474349999,None,355.29963242099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.936187949,None,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.43612857900007,418.43612857900007,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.9362815269999,418.9362815269999,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.43680430099994,419.43680430099994,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.9361222539999,419.9361222539999,041621,3,2,0,2,0,1,0,64,2021_Apr_16_1248,recall_fmri,3.2.4,59.99190745162351,
