count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.336476073000085,75.73151783399999,75.73151783399999,45.33304934500029,,,,,,,,,,,,,,,,,,,,,,,,,,,,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.731530174,None,space,0.5940369639997698,81.731530174,None,81.731530174,None,81.731530174,None,45.950901953000084,46.399890297000184,82.36451284699979,None,82.36451284699979,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/092021_bk2_recall_fmri_wav/recall_audio_2-1632151147.350.wav,0.01554797460039481,None,space,0.41567842799986465,82.36451284699979,None,82.36451284699979,None,,,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.403628346999994,82.798166778,None,52.400008953999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.79760340699977,None,7,17.874493707000056,88.79760340699977,None,88.79760340699977,None,88.79760340699977,None,70.29972020700006,267.4676329070003,106.71495705100006,None,106.71495705100006,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/092021_bk2_recall_fmri_wav/recall_audio_2-1632151171.698.wav,0.015546760600045673,None,3,197.12512730400022,106.71495705100006,None,106.71495705100006,None,,,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.4742772640002,303.86552706999964,None,273.4665809070002,,,,,,,,,,,,,,,,,,,,,,,,,,,,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.8652295369998,None,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.3648352229998,310.3648352229998,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.86544938299994,310.86544938299994,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.36524904299995,311.36524904299995,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.8652497569997,311.8652497569997,092021,0,3,2,3,0,2,0,18,2021_Sep_20_1117,recall_fmri,3.2.4,59.8945288491527,
