count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.086051289,426.41685222200005,None,349.09082400700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.425754843,None,2,0.6652344180000682,432.425754843,None,432.425754843,None,432.425754843,None,349.783569769,441.298889036,433.13362759600005,None,433.13362759600005,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/073021_bk1_recall_fmri_wav/recall_audio-1627665200.121.wav,0.012777841800129863,None,2,91.47648986299998,433.13362759600005,None,433.13362759600005,None,,,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.3059932,524.6409476409999,None,447.31579167300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
7,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.657724894,None,2,0.7323883740000383,530.657724894,None,530.657724894,None,530.657724894,None,448.083252356,519.172159809,531.4330765479999,None,531.4330765479999,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/073021_bk1_recall_fmri_wav/recall_audio-1627665299.421.wav,0.012831829799893057,None,2,71.05001057899995,531.4330765479999,None,531.4330765479999,None,,,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
7,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.176935848,602.5068048109999,None,525.1720623460001,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.506169205,None,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.023263093,None,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.517092384,None,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0162470749999,None,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.516230731,None,073021,0,3,1,2,1,1,0,32,2021_Jul_30_1306,recall_fmri,3.2.4,60.14932925106821,
