count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0842749629992,None,2,1.8221858699998847,474.0842749629992,None,474.0842749629992,None,474.0842749629992,None,370.1177034249995,478.08305727599964,475.94072836899977,None,475.94072836899977,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/112020_bk1_recall_fmri_wav/recall_audio-1605892706.936.wav,0.015468549599972903,None,2,107.93366420799975,475.94072836899977,None,475.94072836899977,None,,,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0868643009999,583.9016655649993,None,484.08379343399974,,,,,,,,,,,,,,,,,,,,,,,,,,,,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9018388009999,None,2,1.825537888999861,589.9018388009999,None,589.9018388009999,None,589.9018388009999,None,485.934658485,516.4668224399993,591.767947237,None,591.767947237,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/112020_bk1_recall_fmri_wav/recall_audio-1605892822.751.wav,0.0005172978007976781,None,2,30.49854430400046,591.767947237,None,591.767947237,None,,,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.4701450209996,622.2888825529999,None,522.4837332089992,,,,,,,,,,,,,,,,,,,,,,,,,,,,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
7,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.4869665649994,628.3011756489996,None,528.4833819149999,,,,,,,,,,,,,,,,,,,,,,,,,,,,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.3010244979996,None,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.8004249969999,634.8004249969999,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3006530149996,635.3006530149996,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.800543931,635.800543931,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.301235029,636.301235029,112020,0,1,1,2,0,1,0,8,2020_Nov_20_1210,recall_fmri,3.2.4,59.86860278536048,
