count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.5305046620015,657.3951237299989,None,609.5271017190007,,,,,,,,,,,,,,,,,,,,,,,,,,,,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.3951241710001,None,2,7.287063818001116,663.3951241710001,None,663.3951241710001,None,663.3951241710001,None,616.8352387000014,775.2248706750015,670.7113360559997,None,670.7113360559997,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/112020_bk2_recall_fmri_wav/recall_audio_2-1605893637.703.wav,0.01620553940119862,None,2,158.36297018299956,670.7113360559997,None,670.7113360559997,None,,,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.2285182420001,829.0920396699985,None,781.2244832970009,,,,,,,,,,,,,,,,,,,,,,,,,,,,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.0842897059993,None,2,0.8640155459997914,835.0842897059993,None,835.0842897059993,None,835.0842897059993,None,782.1011624370003,1047.1508601350015,835.9757144469986,None,835.9757144469986,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/112020_bk2_recall_fmri_wav/recall_audio_2-1605893803.968.wav,6.178069997986313e-05,None,2,265.0255084199998,835.9757144469986,None,835.9757144469986,None,,,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.1547550160012,1101.0186550099988,None,1053.1540109530015,,,,,,,,,,,,,,,,,,,,,,,,,,,,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.018249113,None,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.5182724059996,1107.5182724059996,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.022423032,1108.022423032,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.53815871,None,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.0382539659986,None,112020,0,1,1,2,0,2,0,8,2020_Nov_20_1222,recall_fmri,3.2.4,60.121576529140164,
