count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.8838242449999,None,2,1.15844842599995,333.8838242449999,None,333.8838242449999,None,333.8838242449999,None,291.36752756500005,342.21686054500015,335.0908642059999,None,335.0908642059999,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/072821_bk2_recall_fmri_wav/recall_audio_2-1627506260.081.wav,0.010278568999865456,None,2,50.806589540000004,335.0908642059999,None,335.0908642059999,None,,,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.22123476,385.92402160999995,None,348.21689361100016,,,,,,,,,,,,,,,,,,,,,,,,,,,,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.2204669500002,391.9242954399999,391.9242954399999,354.21646320700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.9330890429999,None,1,1.0103371729999253,397.9330890429999,None,397.9330890429999,None,397.9330890429999,None,355.2754170510002,426.01798833600014,398.9997740450001,None,398.9997740450001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/072821_bk2_recall_fmri_wav/recall_audio_2-1627506324.987.wav,0.012642030000051818,None,1,70.70651432999989,398.9997740450001,None,398.9997740450001,None,,,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0230508740001,469.7238195539999,None,432.016785561,,,,,,,,,,,,,,,,,,,,,,,,,,,,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.7240156390001,None,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.2319306269999,476.2319306269999,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.7245458739999,476.7245458739999,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.2244734619999,477.2244734619999,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.72419231799995,477.72419231799995,072821,1,3,0,3,1,2,0,54,2021_Jul_28_1658,recall_fmri,3.2.4,59.715285877110986,
