count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.4447693390002,None,space,1.5323531770000045,735.4447693390002,None,735.4447693390002,None,735.4447693390002,None,685.1682098439996,821.4659068319997,737.0110837639995,None,737.0110837639995,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/011721_bk1_recall_fmri_wav/recall_audio-1610915406.998.wav,0.01344893400073488,None,space,136.26070256299954,737.0110837639995,None,737.0110837639995,None,,,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.470696073,873.2940932829997,None,827.4661110649995,,,,,,,,,,,,,,,,,,,,,,,,,,,,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.2937945989997,None,space,0.5018870760004575,879.2937945989997,None,879.2937945989997,None,879.2937945989997,None,828.0009607889997,955.0835117320003,879.8437598629998,None,879.8437598629998,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/011721_bk1_recall_fmri_wav/recall_audio-1610915549.833.wav,0.011281043000053614,None,space,127.0440279280001,879.8437598629998,None,879.8437598629998,None,,,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0876218829999,1006.9116258880003,None,961.0837062179999,,,,,,,,,,,,,,,,,,,,,,,,,,,,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
7,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.0870162969995,1012.9116223439996,1012.9116223439996,967.0836009160003,,,,,,,,,,,,,,,,,,,,,,,,,,,,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.9117588689996,None,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.4117341840001,1019.4117341840001,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.9117605330002,1019.9117605330002,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.4111125569998,1020.4111125569998,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.9118213410002,1020.9118213410002,011721,0,1,1,3,0,1,0,10,2021_Jan_17_1517,recall_fmri,3.2.4,59.76934733918043,
