count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.68573006299994,None,space,1.0571347799996147,83.68573006299994,None,83.68573006299994,None,83.68573006299994,None,47.22191836699949,47.97039074700024,84.7854229730001,None,84.7854229730001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/011721_bk2_recall_fmri_wav/recall_audio_2-1610917022.780.wav,0.010891286399782985,None,space,0.7204038770005354,84.7854229730001,None,84.7854229730001,None,,,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.974431317999915,85.52480412300065,None,53.97067470299953,,,,,,,,,,,,,,,,,,,,,,,,,,,,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.52474759000052,None,space,0.6356413729999986,91.52474759000052,None,91.52474759000052,None,91.52474759000052,None,54.63418816699959,227.08811548199992,92.2016667880007,None,92.2016667880007,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/011721_bk2_recall_fmri_wav/recall_audio_2-1610917030.192.wav,0.01100396340007137,None,1,172.41660459600007,92.2016667880007,None,92.2016667880007,None,,,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0919854039994,264.64086294000026,None,233.08814184399944,,,,,,,,,,,,,,,,,,,,,,,,,,,,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.6416245970004,None,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.14091302900033,271.14091302900033,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.6412181430005,271.6412181430005,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.1410597949998,272.1410597949998,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.6413190310004,None,011721,0,1,1,3,0,2,0,10,2021_Jan_17_1555,recall_fmri,3.2.4,59.93995335355528,
