count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.9030707559996,369.3879500359999,369.3879500359999,340.91532266800095,,,,,,,,,,,,,,,,,,,,,,,,,,,,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.3951578230008,None,6,0.5856032829997275,375.3951578230008,None,375.3951578230008,None,375.3951578230008,None,341.53353838399926,436.98315809499945,376.02833938000003,None,376.02833938000003,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/101520_bk1_recall_fmri_wav/recall_audio-1602776321.016.wav,0.012305372802074999,None,6,95.41154230599932,376.02833938000003,None,376.02833938000003,None,,,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.98739165200095,471.46251501200095,None,442.9904229799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
7,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.4703337440005,None,6,0.6065747739994549,477.4703337440005,None,477.4703337440005,None,477.4703337440005,None,443.61713926099947,579.3057001950001,478.11235268100063,None,478.11235268100063,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/101520_bk1_recall_fmri_wav/recall_audio-1602776423.099.wav,0.01290868379874155,None,6,135.65053410399923,478.11235268100063,None,478.11235268100063,None,,,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
7,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.3096556309993,613.7849776540006,None,585.3055568250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.7793069479994,None,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.2782758270005,620.2782758270005,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7849412380001,620.7849412380001,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.2958777109998,None,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.8010444009997,None,101520,0,1,0,3,1,1,0,6,2020_Oct_15_1132,recall_fmri,3.2.4,59.93692549635321,
