count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.02495433800141,None,6,5.559437027999593,71.02495433800141,None,71.02495433800141,None,71.02495433800141,None,59.95094158699976,62.749807501999385,76.62450338100098,None,76.62450338100098,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/013021_bk1_recall_fmri_wav/recall_audio-1611985970.610.wav,0.014252935799959232,None,6,2.757727457001238,76.62450338100098,None,76.62450338100098,None,,,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.75349602899951,79.40761884099993,None,68.75026095099929,,,,,,,,,,,,,,,,,,,,,,,,,,,,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.40827223500128,None,4,1.3939010230005806,85.40827223500128,None,85.40827223500128,None,85.40827223500128,None,70.16698532599912,70.99971446299969,86.84092946200144,None,86.84092946200144,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/013021_bk1_recall_fmri_wav/recall_audio-1611985980.825.wav,0.015574237799228285,None,3,0.7902979099999357,86.84092946200144,None,86.84092946200144,None,,,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.003136542,87.65818302400112,None,77.01667794799869,,,,,,,,,,,,,,,,,,,,,,,,,,,,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
7,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.02185578699937,93.67382817500038,None,83.01650323699869,,,,,,,,,,,,,,,,,,,,,,,,,,,,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.673362249001,None,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1732093010014,100.1732093010014,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.67470654700082,100.67470654700082,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.17344773100012,101.17344773100012,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.67297756800144,101.67297756800144,013021,0,1,2,3,1,1,0,12,2021_Jan_30_0051,recall_fmri,3.2.4,60.297773802327015,
