count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.75410961399757,480.63777743800165,None,443.74998653799776,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.63797616900047,None,6,1.2093512220017146,486.63797616900047,None,486.63797616900047,None,486.63797616900047,None,444.9849248549981,528.2825626960002,487.8882098030008,None,487.8882098030008,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/111721_bk2_recall_fmri_wav/recall_audio_2-1637169894.874.wav,0.0143736835962045,None,7,83.2591164100013,487.8882098030008,None,487.8882098030008,None,,,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.2871898550002,571.1704753700033,None,534.2880677859976,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.1754870270015,None,7,1.044703045998176,577.1754870270015,None,577.1754870270015,None,577.1754870270015,None,535.350686324,580.6338059049995,578.2537500460021,None,578.2537500460021,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/111721_bk2_recall_fmri_wav/recall_audio_2-1637169984.241.wav,0.013526703602110501,None,7,45.24558142099704,578.2537500460021,None,578.2537500460021,None,,,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.6386085720005,623.5208276130033,None,586.6333170769976,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.5210949620014,None,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0214105830019,630.0214105830019,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.5253308680003,630.5253308680003,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0209242620003,631.0209242620003,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.5211154839999,631.5211154839999,111721,1,2,0,1,1,2,0,38,2021_Nov_17_1216,recall_fmri,3.2.4,60.26354852812667,
