count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
4,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.93769688500015,349.4150709690002,None,281.93353842600027,,,,,,,,,,,,,,,,,,,,,,,,,,,,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.93706708300033,355.41598066000006,355.41598066000006,287.93370516100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.9374459749997,361.4263107650004,361.4263107650004,293.9437826980002,,,,,,,,,,,,,,,,,,,,,,,,,,,,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.42662950400063,None,3,0.9863488820001294,367.42662950400063,None,367.42662950400063,None,367.42662950400063,None,294.95169730900034,437.9335216850004,368.44211529400036,None,368.44211529400036,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/110621_bk2_recall_fmri_wav/recall_audio_2-1636216106.436.wav,0.013987594599711883,None,9,142.953976023,368.44211529400036,None,368.44211529400036,None,,,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.9382587150003,511.4159917349998,None,443.9346327020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.4158340650001,None,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.9167319620001,517.9167319620001,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.416227269,None,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.9162615190007,518.9162615190007,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4167473730004,519.4167473730004,110621,0,3,0,1,0,2,0,26,2021_Nov_06_1222,recall_fmri,3.2.4,60.065522595334926,
