2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.3693868700002,270.6302633430005,None,170.36625968499993,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,276.6303637990004,None,2,1.9101629659999162,276.6303637990004,None,276.6303637990004,None,276.6303637990004,None,172.301121943,321.0167906030001,278.58022291700036,None,278.58022291700036,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615666409.569.wav,0.012235223000061524,None,2,148.66923563600085,278.58022291700036,None,278.58022291700036,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[33 22 11 44 42 13 24 31],[3 3 4 4 2 2 1 1],11.363162126000134,None,space,71.86049900499984,11.363162126000134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,83.2459108640005,None,equal,22.985498987000028,83.2459108640005,None,94.89570880800056,83.2459108640005,None,83.2459108640005,None,6.00798585099983,112.26367905799998,112.26367905799998,11.999421818999508,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.002455128999827,118.26331614399987,118.26331614399987,17.99968469199939,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,124.26370209800007,None,2,2.416695099000208,124.26370209800007,None,124.26370209800007,None,124.26370209800007,None,20.450961663999806,164.36625208900023,126.79727665500013,None,126.79727665500013,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615666257.786.wav,0.012452549999579787,None,2,143.80211259099997,126.79727665500013,None,126.79727665500013,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.3693868700002,270.6302633430005,None,170.36625968499993,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,276.6303637990004,None,2,1.9101629659999162,276.6303637990004,None,276.6303637990004,None,276.6303637990004,None,172.301121943,321.0167906030001,278.58022291700036,None,278.58022291700036,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615666409.569.wav,0.012235223000061524,None,2,148.66923563600085,278.58022291700036,None,278.58022291700036,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.02093750099993,427.2799378810005,None,327.01693873899967,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
4,,,,,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,433.28073565900013,None,2,2.6438013759998285,433.28073565900013,None,433.28073565900013,None,433.28073565900013,None,329.68481529200017,396.5833688920002,435.9610746770004,None,435.9610746770004,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615666566.952.wav,0.01254680100009864,None,2,66.86050447300022,435.9610746770004,None,435.9610746770004,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[33 22 11 44 42 13 24 31],[3 3 4 4 2 2 1 1],11.363162126000134,None,space,71.86049900499984,11.363162126000134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,83.2459108640005,None,equal,22.985498987000028,83.2459108640005,None,94.89570880800056,83.2459108640005,None,83.2459108640005,None,6.00798585099983,112.26367905799998,112.26367905799998,11.999421818999508,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.002455128999827,118.26331614399987,118.26331614399987,17.99968469199939,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,124.26370209800007,None,2,2.416695099000208,124.26370209800007,None,124.26370209800007,None,124.26370209800007,None,20.450961663999806,164.36625208900023,126.79727665500013,None,126.79727665500013,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615666257.786.wav,0.012452549999579787,None,2,143.80211259099997,126.79727665500013,None,126.79727665500013,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.3693868700002,270.6302633430005,None,170.36625968499993,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
3,,,,,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,276.6303637990004,None,2,1.9101629659999162,276.6303637990004,None,276.6303637990004,None,276.6303637990004,None,172.301121943,321.0167906030001,278.58022291700036,None,278.58022291700036,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615666409.569.wav,0.012235223000061524,None,2,148.66923563600085,278.58022291700036,None,278.58022291700036,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.02093750099993,427.2799378810005,None,327.01693873899967,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
4,,,,,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,433.28073565900013,None,2,2.6438013759998285,433.28073565900013,None,433.28073565900013,None,433.28073565900013,None,329.68481529200017,396.5833688920002,435.9610746770004,None,435.9610746770004,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615666566.952.wav,0.01254680100009864,None,2,66.86050447300022,435.9610746770004,None,435.9610746770004,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
4,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.58719913000004,502.8477741810002,None,402.5830657819997,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,508.8480824950002,None,2,2.3013098789997457,508.8480824950002,None,508.8480824950002,None,508.8480824950002,None,404.91807593199974,559.6677846579996,511.1942885790004,None,511.1942885790004,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615666641.185.wav,0.013695985999220284,None,2,154.71624194499964,511.1942885790004,None,511.1942885790004,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1508,recall_fmri,3.2.4,60.09689061098613,
﻿behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,count,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[33 22 11 44 42 13 24 31],[3 3 4 4 2 2 1 1],9.77331391900043,None,space,40.82655130200146,9.77331391900043,None,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1523,recall_fmri,3.2.4,59.69537082213878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.62938972300071,None,equal,18.218137221001598,50.62938972300071,None,59.10586994100049,50.62938972300071,None,50.62938972300071,None,0.00042605699854902923,68.88035859800038,None,5.9993441159986105,,,,,,,,,,,,,,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[33 22 11 44 42 13 24 31],[3 3 4 4 2 2 1 1],9.77331391900043,None,space,40.82655130200146,9.77331391900043,None,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1523,recall_fmri,3.2.4,59.69537082213878,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,50.62938972300071,None,equal,18.218137221001598,50.62938972300071,None,59.10586994100049,50.62938972300071,None,50.62938972300071,None,6.009769790998689,74.87925045600059,74.87925045600059,11.999586983998597,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1523,recall_fmri,3.2.4,59.69537082213878,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[33 22 11 44 42 13 24 31],[3 3 4 4 2 2 1 1],9.77331391900043,None,space,40.82655130200146,9.77331391900043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1523,recall_fmri,3.2.4,59.69537082213878,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,50.62938972300071,None,equal,18.218137221001598,50.62938972300071,None,59.10586994100049,50.62938972300071,None,50.62938972300071,None,6.009769790998689,74.87925045600059,74.87925045600059,11.999586983998597,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1523,recall_fmri,3.2.4,59.69537082213878,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.001545740999063,80.87309821300005,80.87309821300005,17.992874543999278,,,,,,,,,,,,,,,,,,,,,,,,,,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1523,recall_fmri,3.2.4,59.69537082213878,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,86.87944830300148,None,space,0.8787522709990299,86.87944830300148,None,86.87944830300148,None,86.87944830300148,None,18.89987915799975,19.4763124279998,87.87339034300021,None,87.87339034300021,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/031321_bk1_recall_fmri_wav/recall_audio-1615667100.851.wav,0.011575505799555685,None,space,0.4616944199988211,87.87339034300021,None,87.87339034300021,None,031321,1,2,1,2,1,1,0,44,2021_Mar_13_1523,recall_fmri,3.2.4,59.69537082213878,
