count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.3027908169997,754.9166516729993,None,720.2999583209994,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.9166407379998,None,1,2.0179094120003356,760.9166407379998,None,760.9166407379998,None,760.9166407379998,None,722.3464099579996,825.8775698979998,762.9782265879994,None,762.9782265879994,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/111221_bk2_recall_fmri_wav/recall_audio_2-1636750576.965.wav,0.01429268339961709,None,1,103.48634881100043,762.9782265879994,None,762.9782265879994,None,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.8821272639998,866.4939033579994,None,831.8825783789998,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.5004139889998,None,1,1.1589391360002992,872.5004139889998,None,872.5004139889998,None,872.5004139889998,None,833.0679549189999,987.4335642079996,873.6926075759993,None,873.6926075759993,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/111221_bk2_recall_fmri_wav/recall_audio_2-1636750687.688.wav,0.01271285739949235,None,1,154.33893796699977,873.6926075759993,None,873.6926075759993,None,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.4395278779994,1028.0498782759996,None,993.4333628679997,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.050305236,None,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.5503167049992,1034.5503167049992,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.0495105029995,1035.0495105029995,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.5502041599993,None,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.057493718,1036.057493718,111221,0,3,1,3,0,2,0,34,2021_Nov_12_1543,recall_fmri,3.2.4,59.79093620824301,
