count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block2,action_list_block2,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.started,key_resp_27.stopped,text_79.started,text_79.stopped,text_36.started,text_36.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.1579085560002,None,3,1.1792217389997859,547.1579085560002,None,547.1579085560002,None,547.1579085560002,None,508.527686012,590.633984587,548.3850100280001,None,548.3850100280001,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/090321_bk2_recall_fmri_wav/recall_audio_2-1630687986.373.wav,0.011261052999998356,None,3,82.05910048300007,548.3850100280001,None,548.3850100280001,None,,,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
5,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.638174443,630.4835319150002,None,596.6589955300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.663117711,636.49962121,None,602.667997862,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.5166901030002,None,9,0.8545908239998425,642.5166901030002,None,642.5166901030002,None,642.5166901030002,None,603.5524781940001,690.857200554,643.408606406,None,643.408606406,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/090321_bk2_recall_fmri_wav/recall_audio_2-1630688081.397.wav,0.01268557100001999,None,9,87.27163287100007,643.408606406,None,643.408606406,None,,,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
7,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.861724892,730.691331925,None,696.8509597509999,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.6915103250001,None,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.1918471230001,737.1918471230001,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.6988154380001,737.6988154380001,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.2086734710001,None,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.708496981,None,090321,1,2,2,3,1,2,0,48,2021_Sep_03_1244,recall_fmri,3.2.4,60.260324481295044,
